transaction_id,timestamp,atm_id,city,branch,transaction_type,status,amount_hnl,latency_sec,balance_before_hnl,balance_after_hnl
7432,2025-06-06 12:53:59,ATM-027,Comayagua,Sur,Retiro,Aprobada,300.0,9.9,64094.37,63794.37
10257,2025-06-06 13:29:43,ATM-021,Comayagua,Sur,Retiro,Aprobada,800.0,9.3,49572.22,48772.22
7629,2025-06-06 13:30:14,ATM-004,Comayagua,Aeropuerto,Retiro,Aprobada,500.0,7.8,17050.3,16550.3
10211,2025-06-06 13:35:18,ATM-009,Tegucigalpa,Mall,Transferencia,Aprobada,0.0,4.2,72007.04,72007.04
1368,2025-06-06 14:15:30,ATM-009,Tegucigalpa,Aeropuerto,Retiro,Aprobada,300.0,10.4,63508.01,63208.01
3532,2025-06-06 14:51:32,ATM-008,Tegucigalpa,Mall,Retiro,Aprobada,200.0,7.3,30670.47,30470.47
9918,2025-06-06 14:59:09,ATM-012,Tegucigalpa,Norte,Retiro,Aprobada,2000.0,7.6,42016.07,40016.07
7533,2025-06-06 15:21:42,ATM-007,La Ceiba,Mall,Transferencia,Aprobada,0.0,10.6,86216.84,86216.84
7206,2025-06-06 15:36:06,ATM-001,Comayagua,Centro,Retiro,Aprobada,200.0,6.0,54984.17,54784.17
1323,2025-06-06 15:44:39,ATM-025,Tegucigalpa,Centro,Transferencia,Aprobada,0.0,8.2,46899.36,46899.36
4921,2025-06-06 16:10:31,ATM-014,Comayagua,Mall,Transferencia,Aprobada,0.0,4.0,72499.84,72499.84
1708,2025-06-06 16:52:17,ATM-023,La Ceiba,Mall,Depósito,Aprobada,500.0,2.0,59694.12,59694.12
222,2025-06-06 16:53:34,ATM-009,La Ceiba,Sur,Retiro,Aprobada,1000.0,5.8,68080.26,67080.26
2861,2025-06-06 18:13:31,ATM-022,Choloma,Sur,Retiro,Aprobada,1000.0,10.9,70041.65,69041.65
5588,2025-06-06 18:17:51,ATM-024,Tegucigalpa,Sur,Retiro,Aprobada,500.0,9.0,59993.89,59493.89
3117,2025-06-06 18:35:16,ATM-016,Comayagua,Centro,Retiro,Aprobada,500.0,8.7,104965.89,104465.89
4121,2025-06-06 18:52:36,ATM-017,Comayagua,Aeropuerto,Retiro,Rechazada,2000.0,9.0,63533.16,61533.16
7085,2025-06-06 18:52:50,ATM-021,Tegucigalpa,Sur,Retiro,Aprobada,300.0,8.8,61872.01,61572.01
5142,2025-06-06 19:25:34,ATM-010,Comayagua,Sur,Consulta,Aprobada,0.0,4.8,49171.97,49171.97
2955,2025-06-06 19:42:25,ATM-025,Tegucigalpa,Norte,Retiro,Aprobada,1000.0,7.6,69425.33,68425.33
6247,2025-06-06 19:55:48,ATM-010,Tegucigalpa,Sur,Transferencia,Aprobada,0.0,9.7,49388.36,49388.36
7591,2025-06-06 20:05:18,ATM-021,San Pedro Sula,Aeropuerto,Retiro,Aprobada,300.0,7.6,99972.63,99672.63
3879,2025-06-06 20:27:31,ATM-001,San Pedro Sula,Centro,Retiro,Aprobada,200.0,2.0,72200.42,72000.42
3939,2025-06-06 21:17:10,ATM-001,Comayagua,Sur,Consulta,Aprobada,0.0,10.0,34877.17,34877.17
11506,2025-06-06 22:32:28,ATM-006,San Pedro Sula,Centro,Retiro,Aprobada,800.0,8.3,75962.15,75162.15
98,2025-06-06 22:38:31,ATM-023,Choloma,Centro,Consulta,Aprobada,0.0,9.4,55531.05,55531.05
2508,2025-06-07 05:48:01,ATM-012,San Pedro Sula,Sur,Retiro,Aprobada,1500.0,7.0,88480.5,86980.5
1358,2025-06-07 06:43:19,ATM-002,Choloma,Sur,Retiro,Aprobada,1000.0,3.8,57313.45,56313.45
3506,2025-06-07 06:52:32,ATM-028,Comayagua,Mall,Retiro,Aprobada,800.0,10.3,33251.65,32451.65
11238,2025-06-07 07:10:36,ATM-017,San Pedro Sula,Sur,Consulta,Aprobada,0.0,8.0,44289.12,44289.12
1953,2025-06-07 07:22:32,ATM-019,Tegucigalpa,Sur,Transferencia,Aprobada,0.0,6.5,87105.39,87105.39
3288,2025-06-07 07:25:05,ATM-028,Tegucigalpa,Sur,Retiro,Aprobada,300.0,8.7,26274.58,25974.58
8736,2025-06-07 07:28:02,ATM-005,Tegucigalpa,Norte,Retiro,Aprobada,300.0,7.8,46502.56,46202.56
4350,2025-06-07 07:38:16,ATM-029,Tegucigalpa,Norte,Retiro,Aprobada,300.0,7.2,47643.9,47343.9
11289,2025-06-07 07:45:28,ATM-008,Choloma,Aeropuerto,Depósito,Aprobada,500.0,6.6,59124.57,59124.57
7287,2025-06-07 07:55:38,ATM-010,San Pedro Sula,Sur,Consulta,Aprobada,0.0,7.4,51969.03,51969.03
10750,2025-06-07 07:59:35,ATM-012,Tegucigalpa,Mall,Retiro,Aprobada,1500.0,9.0,101596.84,100096.84
9109,2025-06-07 08:04:30,ATM-013,La Ceiba,Mall,Transferencia,Aprobada,0.0,7.2,71275.35,71275.35
9251,2025-06-07 08:07:53,ATM-022,San Pedro Sula,Mall,Retiro,Aprobada,1000.0,9.7,48815.22,47815.22
284,2025-06-07 08:15:00,ATM-009,La Ceiba,Aeropuerto,Consulta,Aprobada,0.0,5.9,49621.41,49621.41
5861,2025-06-07 08:15:44,ATM-021,San Pedro Sula,Sur,Retiro,Aprobada,800.0,3.9,45975.21,45175.21
4232,2025-06-07 09:11:44,ATM-026,Tegucigalpa,Centro,Retiro,Aprobada,3000.0,3.7,71783.29,68783.29
969,2025-06-07 09:29:28,ATM-010,San Pedro Sula,Mall,Consulta,Aprobada,0.0,8.0,68702.29,68702.29
10990,2025-06-07 09:34:58,ATM-004,San Pedro Sula,Norte,Transferencia,Aprobada,0.0,5.7,60742.26,60742.26
3975,2025-06-07 09:40:41,ATM-030,Tegucigalpa,Aeropuerto,Retiro,Aprobada,500.0,5.8,37242.72,36742.72
1101,2025-06-07 09:44:50,ATM-020,Tegucigalpa,Centro,Retiro,Aprobada,1500.0,8.3,68549.81,67049.81
10004,2025-06-07 10:03:13,ATM-028,San Pedro Sula,Sur,Retiro,Aprobada,1000.0,9.6,62783.78,61783.78
11323,2025-06-07 10:56:33,ATM-006,Tegucigalpa,Sur,Depósito,Aprobada,1000.0,7.7,52636.36,52636.36
11387,2025-06-07 11:37:31,ATM-007,Tegucigalpa,Centro,Consulta,Aprobada,0.0,6.4,38976.97,38976.97
577,2025-06-07 12:04:35,ATM-002,Tegucigalpa,Sur,Consulta,Aprobada,0.0,7.3,49767.47,49767.47
1524,2025-06-07 12:16:39,ATM-013,Tegucigalpa,Norte,Retiro,Aprobada,3000.0,7.4,65069.57,62069.57
8002,2025-06-07 13:31:04,ATM-016,Comayagua,Mall,Depósito,Aprobada,5000.0,8.4,82277.92,82277.92
3874,2025-06-07 13:31:07,ATM-019,San Pedro Sula,Sur,Consulta,Aprobada,0.0,4.1,76228.68,76228.68
7124,2025-06-07 14:46:01,ATM-011,Tegucigalpa,Centro,Depósito,Aprobada,1000.0,7.0,70893.38,70893.38
5642,2025-06-07 14:48:43,ATM-014,Tegucigalpa,Aeropuerto,Consulta,Aprobada,0.0,8.1,55548.05,55548.05
3665,2025-06-07 14:52:04,ATM-025,San Pedro Sula,Mall,Consulta,Aprobada,0.0,9.1,76500.85,76500.85
5053,2025-06-07 15:54:31,ATM-028,Comayagua,Mall,Retiro,Aprobada,2000.0,8.4,63649.41,61649.41
4854,2025-06-07 15:56:58,ATM-020,La Ceiba,Norte,Retiro,Aprobada,1000.0,6.4,67715.69,66715.69
2582,2025-06-07 16:28:51,ATM-021,Comayagua,Centro,Transferencia,Aprobada,0.0,8.7,67104.35,67104.35
8039,2025-06-07 16:35:14,ATM-020,Tegucigalpa,Aeropuerto,Retiro,Aprobada,2000.0,6.5,67393.1,65393.100000000006
6964,2025-06-07 16:42:40,ATM-018,Comayagua,Aeropuerto,Retiro,Aprobada,200.0,10.8,66428.22,66228.22
8457,2025-06-07 16:46:13,ATM-015,San Pedro Sula,Centro,Retiro,Aprobada,1500.0,7.2,75845.17,74345.17
10175,2025-06-07 16:55:11,ATM-030,Comayagua,Centro,Retiro,Aprobada,3000.0,6.8,95878.81,92878.81
11093,2025-06-07 17:12:51,ATM-030,Tegucigalpa,Centro,Retiro,Aprobada,2000.0,10.7,69346.32,67346.32
6122,2025-06-07 17:13:25,ATM-018,Tegucigalpa,Mall,Retiro,Rechazada,200.0,9.0,41345.08,41145.08
1595,2025-06-07 17:15:58,ATM-014,La Ceiba,Aeropuerto,Depósito,Aprobada,500.0,5.2,54614.83,54614.83
2732,2025-06-07 17:18:06,ATM-009,La Ceiba,Mall,Depósito,Aprobada,1000.0,7.6,63136.59,63136.59
4929,2025-06-07 17:25:37,ATM-025,La Ceiba,Norte,Retiro,Aprobada,800.0,10.5,49161.48,48361.48
8832,2025-06-07 17:45:47,ATM-026,San Pedro Sula,Centro,Consulta,Aprobada,0.0,9.4,57508.74,57508.74
9291,2025-06-07 18:01:48,ATM-016,San Pedro Sula,Norte,Transferencia,Aprobada,0.0,10.4,89423.43,89423.43
2716,2025-06-07 18:19:46,ATM-022,San Pedro Sula,Mall,Retiro,Aprobada,200.0,9.2,50828.63,50628.63
8155,2025-06-07 18:20:03,ATM-016,Choloma,Norte,Consulta,Aprobada,0.0,7.4,80179.17,80179.17
8269,2025-06-07 18:24:47,ATM-016,Comayagua,Aeropuerto,Consulta,Aprobada,0.0,6.5,76670.53,76670.53
1727,2025-06-07 18:25:30,ATM-001,San Pedro Sula,Centro,Retiro,Aprobada,500.0,7.5,70288.47,69788.47
1001,2025-06-07 18:47:27,ATM-005,San Pedro Sula,Centro,Retiro,Aprobada,2000.0,7.8,23728.16,21728.16
3965,2025-06-07 19:04:40,ATM-023,Tegucigalpa,Norte,Retiro,Aprobada,300.0,10.2,38382.76,38082.76
9600,2025-06-07 19:05:45,ATM-001,Tegucigalpa,Sur,Transferencia,Aprobada,0.0,4.2,50743.37,50743.37
6912,2025-06-07 19:31:06,ATM-009,San Pedro Sula,Aeropuerto,Retiro,Aprobada,800.0,3.0,91809.17,91009.17
9228,2025-06-07 19:42:33,ATM-004,Tegucigalpa,Centro,Retiro,Aprobada,2000.0,8.1,77628.88,75628.88
1835,2025-06-07 19:51:11,ATM-019,Comayagua,Mall,Retiro,Aprobada,800.0,5.2,68795.24,67995.24
11351,2025-06-07 19:59:57,ATM-012,Tegucigalpa,Centro,Depósito,Aprobada,500.0,5.5,100261.72,100261.72
654,2025-06-07 20:13:03,ATM-011,Tegucigalpa,Aeropuerto,Consulta,Aprobada,0.0,7.0,88278.18,88278.18
5163,2025-06-07 20:14:07,ATM-010,Tegucigalpa,Mall,Retiro,Aprobada,2000.0,8.3,44372.34,42372.34
621,2025-06-07 20:44:47,ATM-001,Choloma,Aeropuerto,Retiro,Aprobada,800.0,4.4,46740.08,45940.08
10318,2025-06-07 20:51:06,ATM-010,Tegucigalpa,Mall,Retiro,Aprobada,3000.0,6.7,81139.68,78139.68
11958,2025-06-07 21:09:53,ATM-013,La Ceiba,Centro,Consulta,Aprobada,0.0,7.5,67460.93,67460.93
4127,2025-06-07 21:20:16,ATM-005,Comayagua,Aeropuerto,Retiro,Aprobada,2000.0,7.9,52309.48,50309.48
4665,2025-06-07 21:27:23,ATM-004,Tegucigalpa,Centro,Retiro,Aprobada,800.0,3.0,65369.63,64569.63
7487,2025-06-07 21:33:20,ATM-006,San Pedro Sula,Centro,Retiro,Aprobada,1000.0,7.7,71176.03,70176.03
1858,2025-06-07 21:36:26,ATM-014,Comayagua,Sur,Retiro,Aprobada,200.0,5.7,53516.17,53316.17
7332,2025-06-07 21:36:29,ATM-005,Choloma,Mall,Retiro,Aprobada,1500.0,6.6,60122.13,58622.13
9707,2025-06-07 21:41:34,ATM-015,Comayagua,Mall,Retiro,Aprobada,800.0,5.0,56060.36,55260.36
6265,2025-06-08 00:38:12,ATM-016,San Pedro Sula,Aeropuerto,Retiro,Aprobada,200.0,8.5,74010.32,73810.32
11930,2025-06-08 03:52:30,ATM-018,San Pedro Sula,Norte,Retiro,Aprobada,1500.0,7.0,70577.66,69077.66
2470,2025-06-08 05:11:33,ATM-030,San Pedro Sula,Norte,Retiro,Aprobada,800.0,7.2,43116.71,42316.71
5871,2025-06-08 05:37:42,ATM-017,San Pedro Sula,Mall,Consulta,Aprobada,0.0,8.0,54397.33,54397.33
6569,2025-06-08 06:20:21,ATM-026,Tegucigalpa,Norte,Depósito,Aprobada,1000.0,4.6,74245.22,74245.22
9783,2025-06-08 06:33:42,ATM-019,San Pedro Sula,Aeropuerto,Retiro,Aprobada,200.0,10.1,60941.05,60741.05
5231,2025-06-08 06:39:31,ATM-013,San Pedro Sula,Centro,Retiro,Aprobada,300.0,9.4,76630.95,76330.95
916,2025-06-08 07:00:09,ATM-010,Choloma,Sur,Retiro,Aprobada,1000.0,7.1,55456.55,54456.55
9212,2025-06-08 07:08:57,ATM-029,Tegucigalpa,Mall,Transferencia,Aprobada,0.0,5.4,51180.02,51180.02
8816,2025-06-08 07:16:00,ATM-022,San Pedro Sula,Norte,Consulta,Aprobada,0.0,4.3,58496.04,58496.04
8813,2025-06-08 07:16:14,ATM-001,Tegucigalpa,Aeropuerto,Consulta,Aprobada,0.0,9.4,77249.71,77249.71
3431,2025-06-08 07:44:05,ATM-015,San Pedro Sula,Aeropuerto,Consulta,Aprobada,0.0,9.2,88896.36,88896.36
10161,2025-06-08 07:53:38,ATM-005,Choloma,Sur,Retiro,Aprobada,800.0,7.3,55311.44,54511.44
9497,2025-06-08 07:57:56,ATM-005,Comayagua,Sur,Transferencia,Aprobada,0.0,8.9,55141.82,55141.82
2129,2025-06-08 08:20:35,ATM-015,Comayagua,Mall,Retiro,Aprobada,1500.0,6.6,54069.65,52569.65
420,2025-06-08 08:22:35,ATM-015,San Pedro Sula,Mall,Transferencia,Aprobada,0.0,7.6,51378.01,51378.01
8207,2025-06-08 08:43:05,ATM-021,Tegucigalpa,Mall,Consulta,Aprobada,0.0,7.6,85809.5,85809.5
11897,2025-06-08 08:56:42,ATM-003,San Pedro Sula,Mall,Depósito,Aprobada,5000.0,10.3,75101.23,75101.23
7105,2025-06-08 09:50:00,ATM-026,Tegucigalpa,Sur,Retiro,Aprobada,800.0,6.5,49362.08,48562.08
4125,2025-06-08 10:03:56,ATM-029,Tegucigalpa,Centro,Retiro,Aprobada,1500.0,6.9,56560.24,55060.24
1504,2025-06-08 10:34:42,ATM-029,Tegucigalpa,Mall,Consulta,Aprobada,0.0,9.4,42815.6,42815.6
11800,2025-06-08 10:37:46,ATM-023,La Ceiba,Sur,Retiro,Aprobada,200.0,7.1,59668.68,59468.68
1214,2025-06-08 10:39:58,ATM-018,La Ceiba,Aeropuerto,Retiro,Aprobada,500.0,8.4,65602.76,65102.759999999995
59,2025-06-08 11:13:03,ATM-017,Tegucigalpa,Norte,Retiro,Aprobada,3000.0,5.7,47610.24,44610.24
4374,2025-06-08 11:16:29,ATM-009,Tegucigalpa,Centro,Retiro,Aprobada,300.0,9.4,45662.3,45362.3
3010,2025-06-08 11:25:28,ATM-026,Tegucigalpa,Centro,Consulta,Aprobada,0.0,7.3,72575.72,72575.72
3194,2025-06-08 12:33:07,ATM-010,Tegucigalpa,Norte,Retiro,Aprobada,3000.0,4.3,53910.16,50910.16
5575,2025-06-08 12:50:57,ATM-020,Tegucigalpa,Norte,Retiro,Aprobada,2000.0,4.0,68992.29,66992.29
10781,2025-06-08 13:09:07,ATM-016,Choloma,Sur,Consulta,Aprobada,0.0,6.1,79513.59,79513.59
11076,2025-06-08 13:11:16,ATM-022,Tegucigalpa,Aeropuerto,Retiro,Aprobada,3000.0,4.3,66559.0,63559.0
5707,2025-06-08 13:19:46,ATM-026,San Pedro Sula,Sur,Retiro,Aprobada,800.0,10.9,21698.74,20898.74
10742,2025-06-08 13:21:50,ATM-029,Comayagua,Sur,Retiro,Aprobada,3000.0,7.7,54098.04,51098.04
9259,2025-06-08 13:26:19,ATM-010,San Pedro Sula,Aeropuerto,Transferencia,Rechazada,0.0,9.4,56469.21,56469.21
2569,2025-06-08 13:36:28,ATM-016,La Ceiba,Centro,Retiro,Aprobada,3000.0,2.0,54845.85,51845.85
10467,2025-06-08 13:58:59,ATM-029,Tegucigalpa,Sur,Consulta,Aprobada,0.0,9.4,14951.97,14951.97
7116,2025-06-08 13:59:19,ATM-008,San Pedro Sula,Centro,Transferencia,Aprobada,0.0,7.1,71897.14,71897.14
10138,2025-06-08 14:02:09,ATM-002,La Ceiba,Mall,Transferencia,Aprobada,0.0,12.5,47989.89,47989.89
4783,2025-06-08 14:10:52,ATM-023,Choloma,Sur,Retiro,Aprobada,2000.0,9.2,65757.42,63757.42
9344,2025-06-08 14:29:41,ATM-003,Comayagua,Mall,Retiro,Aprobada,1500.0,8.5,25496.44,23996.44
11282,2025-06-08 14:57:09,ATM-013,Tegucigalpa,Sur,Retiro,Aprobada,200.0,7.0,66689.7,66489.7
84,2025-06-08 15:05:04,ATM-016,La Ceiba,Norte,Retiro,Aprobada,800.0,2.0,79636.05,78836.05
315,2025-06-08 15:11:48,ATM-026,Tegucigalpa,Mall,Depósito,Aprobada,5000.0,9.5,45156.73,45156.73
7903,2025-06-08 15:32:50,ATM-028,Comayagua,Aeropuerto,Consulta,Aprobada,0.0,7.1,58842.41,58842.41
6698,2025-06-08 15:42:39,ATM-018,La Ceiba,Sur,Depósito,Aprobada,5000.0,10.1,68362.62,68362.62
4120,2025-06-08 15:44:21,ATM-010,Tegucigalpa,Centro,Retiro,Aprobada,3000.0,6.5,79965.56,76965.56
2625,2025-06-08 16:01:46,ATM-025,Choloma,Mall,Depósito,Aprobada,500.0,5.3,95651.95,95651.95
9514,2025-06-08 16:03:18,ATM-009,San Pedro Sula,Norte,Retiro,Aprobada,500.0,7.4,48434.71,47934.71
11583,2025-06-08 16:35:20,ATM-027,Tegucigalpa,Sur,Retiro,Aprobada,800.0,9.0,82154.36,81354.36
2726,2025-06-08 16:47:55,ATM-013,Comayagua,Centro,Depósito,Aprobada,1000.0,7.1,78278.38,78278.38
8154,2025-06-08 16:48:53,ATM-013,Tegucigalpa,Norte,Retiro,Aprobada,3000.0,6.2,57492.93,54492.93
7339,2025-06-08 17:06:03,ATM-015,San Pedro Sula,Sur,Transferencia,Aprobada,0.0,3.8,81589.89,81589.89
2340,2025-06-08 17:09:36,ATM-026,San Pedro Sula,Sur,Consulta,Aprobada,0.0,7.2,61104.34,61104.34
1632,2025-06-08 17:29:19,ATM-018,San Pedro Sula,Aeropuerto,Consulta,Aprobada,0.0,8.7,72138.92,72138.92
3811,2025-06-08 17:32:06,ATM-001,La Ceiba,Centro,Consulta,Aprobada,0.0,5.6,66590.75,66590.75
9197,2025-06-08 17:39:20,ATM-022,Comayagua,Centro,Consulta,Aprobada,0.0,7.1,61722.04,61722.04
9278,2025-06-08 17:41:29,ATM-019,Tegucigalpa,Mall,Retiro,Aprobada,300.0,7.2,53598.86,53298.86
8773,2025-06-08 17:54:09,ATM-011,Tegucigalpa,Sur,Consulta,Aprobada,0.0,6.3,100063.95,100063.95
2212,2025-06-08 18:00:46,ATM-026,Comayagua,Norte,Consulta,Aprobada,0.0,9.9,77106.21,77106.21
6487,2025-06-08 18:06:36,ATM-025,La Ceiba,Mall,Retiro,Aprobada,300.0,11.0,79202.41,78902.41
7151,2025-06-08 18:13:27,ATM-001,Tegucigalpa,Aeropuerto,Retiro,Aprobada,300.0,7.4,81749.57,81449.57
6519,2025-06-08 18:23:24,ATM-011,Tegucigalpa,Aeropuerto,Retiro,Aprobada,3000.0,5.5,71950.94,68950.94
8958,2025-06-08 18:26:33,ATM-006,La Ceiba,Norte,Retiro,Aprobada,1500.0,6.1,109633.65,108133.65
5616,2025-06-08 18:37:24,ATM-002,San Pedro Sula,Centro,Consulta,Aprobada,0.0,11.0,54234.68,54234.68
11574,2025-06-08 18:54:52,ATM-026,Tegucigalpa,Aeropuerto,Retiro,Aprobada,2000.0,6.7,78194.42,76194.42
6950,2025-06-08 19:02:56,ATM-026,San Pedro Sula,Mall,Retiro,Aprobada,300.0,7.7,24849.9,24549.9
3856,2025-06-08 19:19:30,ATM-016,Tegucigalpa,Sur,Retiro,Aprobada,300.0,7.5,86650.0,86350.0
3755,2025-06-08 19:32:52,ATM-018,San Pedro Sula,Norte,Retiro,Aprobada,500.0,6.0,97356.34,96856.34
10279,2025-06-08 20:26:14,ATM-015,San Pedro Sula,Aeropuerto,Retiro,Aprobada,1000.0,7.6,106650.38,105650.38
3545,2025-06-08 20:28:31,ATM-014,Tegucigalpa,Aeropuerto,Transferencia,Aprobada,0.0,6.3,76646.44,76646.44
6459,2025-06-08 20:40:55,ATM-026,Choloma,Aeropuerto,Consulta,Aprobada,0.0,9.4,78969.52,78969.52
4048,2025-06-08 20:47:15,ATM-006,Tegucigalpa,Aeropuerto,Retiro,Aprobada,3000.0,6.8,88145.1,85145.1
7,2025-06-08 21:28:49,ATM-016,Tegucigalpa,Sur,Retiro,Aprobada,1500.0,9.1,26647.03,25147.03
11517,2025-06-08 21:43:23,ATM-030,Comayagua,Mall,Retiro,Rechazada,300.0,10.8,46084.12,45784.12
9828,2025-06-08 21:47:41,ATM-026,San Pedro Sula,Sur,Consulta,Aprobada,0.0,6.9,46750.76,46750.76
447,2025-06-08 22:44:12,ATM-024,Comayagua,Sur,Consulta,Aprobada,0.0,6.1,61351.25,61351.25
9813,2025-06-09 05:22:05,ATM-010,Comayagua,Centro,Transferencia,Aprobada,0.0,11.9,86834.61,86834.61
11029,2025-06-09 05:23:35,ATM-015,Tegucigalpa,Aeropuerto,Retiro,Aprobada,1500.0,7.8,54564.26,53064.26
2015,2025-06-09 05:44:32,ATM-010,San Pedro Sula,Mall,Depósito,Aprobada,1000.0,9.0,27116.67,27116.67
1988,2025-06-09 06:02:23,ATM-018,Choloma,Norte,Consulta,Aprobada,0.0,7.9,78904.41,78904.41
5576,2025-06-09 06:19:06,ATM-025,Comayagua,Centro,Retiro,Aprobada,1500.0,6.8,27784.97,26284.97
10677,2025-06-09 06:37:55,ATM-001,Tegucigalpa,Sur,Transferencia,Aprobada,0.0,9.4,51915.47,51915.47
10765,2025-06-09 07:13:29,ATM-025,La Ceiba,Sur,Retiro,Aprobada,1000.0,11.3,94864.23,93864.23
940,2025-06-09 07:54:32,ATM-030,La Ceiba,Sur,Retiro,Aprobada,1000.0,8.7,84586.63,83586.63
2348,2025-06-09 07:55:11,ATM-010,La Ceiba,Aeropuerto,Retiro,Aprobada,800.0,5.5,41686.04,40886.04
10667,2025-06-09 08:04:44,ATM-020,Comayagua,Aeropuerto,Depósito,Aprobada,500.0,2.2,75356.4,75356.4
7889,2025-06-09 08:23:21,ATM-001,Choloma,Norte,Transferencia,Aprobada,0.0,7.5,94408.92,94408.92
531,2025-06-09 08:26:57,ATM-028,Tegucigalpa,Mall,Retiro,Aprobada,200.0,8.8,77546.13,77346.13
3575,2025-06-09 08:42:22,ATM-024,La Ceiba,Sur,Retiro,Aprobada,500.0,7.7,49798.78,49298.78
11255,2025-06-09 08:53:28,ATM-029,San Pedro Sula,Sur,Retiro,Aprobada,500.0,11.3,82844.89,82344.89
2176,2025-06-09 09:27:43,ATM-008,Comayagua,Mall,Consulta,Aprobada,0.0,9.7,43993.68,43993.68
1493,2025-06-09 10:05:40,ATM-027,San Pedro Sula,Centro,Retiro,Aprobada,300.0,11.3,67324.61,67024.61
11055,2025-06-09 10:07:49,ATM-015,Comayagua,Sur,Consulta,Aprobada,0.0,7.4,48009.29,48009.29
9796,2025-06-09 10:35:31,ATM-023,Comayagua,Norte,Retiro,Aprobada,800.0,7.4,48834.34,48034.34
4369,2025-06-09 10:54:57,ATM-012,San Pedro Sula,Centro,Retiro,Aprobada,300.0,6.9,63595.84,63295.84
9459,2025-06-09 11:02:28,ATM-006,La Ceiba,Norte,Retiro,Aprobada,200.0,5.2,73857.59,73657.59
8451,2025-06-09 11:46:06,ATM-026,Comayagua,Centro,Depósito,Aprobada,2000.0,8.4,56806.35,56806.35
7039,2025-06-09 11:57:01,ATM-020,San Pedro Sula,Mall,Retiro,Aprobada,1500.0,9.3,35978.11,34478.11
6648,2025-06-09 11:58:23,ATM-020,Choloma,Sur,Retiro,Aprobada,3000.0,6.7,36138.04,33138.04
6809,2025-06-09 12:01:53,ATM-025,La Ceiba,Norte,Retiro,Aprobada,300.0,8.5,53576.98,53276.98
11942,2025-06-09 12:26:25,ATM-005,San Pedro Sula,Sur,Retiro,Aprobada,800.0,10.4,71164.77,70364.77
3749,2025-06-09 12:43:34,ATM-028,Tegucigalpa,Mall,Retiro,Aprobada,500.0,5.0,61353.28,60853.28
7758,2025-06-09 12:54:51,ATM-001,San Pedro Sula,Sur,Retiro,Aprobada,2000.0,8.3,44470.2,42470.2
3370,2025-06-09 13:22:58,ATM-015,La Ceiba,Sur,Retiro,Aprobada,500.0,6.7,43648.61,43148.61
4270,2025-06-09 13:39:10,ATM-009,San Pedro Sula,Sur,Retiro,Aprobada,2000.0,9.0,63096.1,61096.1
3834,2025-06-09 13:55:12,ATM-001,Comayagua,Centro,Consulta,Aprobada,0.0,10.3,48178.32,48178.32
11823,2025-06-09 14:37:33,ATM-027,San Pedro Sula,Norte,Transferencia,Aprobada,0.0,5.8,82955.08,82955.08
3910,2025-06-09 14:50:59,ATM-006,La Ceiba,Mall,Retiro,Aprobada,200.0,5.9,109176.38,108976.38
2593,2025-06-09 15:21:28,ATM-026,San Pedro Sula,Aeropuerto,Depósito,Aprobada,1000.0,11.1,78031.74,78031.74
4694,2025-06-09 15:41:52,ATM-002,La Ceiba,Mall,Transferencia,Aprobada,0.0,9.7,80824.8,80824.8
6874,2025-06-09 16:47:03,ATM-015,Tegucigalpa,Aeropuerto,Retiro,Aprobada,500.0,4.9,80240.08,79740.08
4652,2025-06-09 16:59:27,ATM-012,Choloma,Norte,Transferencia,Aprobada,0.0,7.8,64313.5,64313.5
4927,2025-06-09 17:35:17,ATM-003,Tegucigalpa,Mall,Retiro,Aprobada,800.0,6.7,60554.99,59754.99
4932,2025-06-09 17:52:16,ATM-010,Comayagua,Centro,Retiro,Aprobada,2000.0,4.9,60630.42,58630.42
5550,2025-06-09 17:55:16,ATM-028,San Pedro Sula,Aeropuerto,Retiro,Aprobada,800.0,8.2,35956.58,35156.58
3730,2025-06-09 17:57:00,ATM-010,Tegucigalpa,Mall,Retiro,Aprobada,3000.0,10.6,73970.53,70970.53
2789,2025-06-09 17:57:47,ATM-016,San Pedro Sula,Centro,Transferencia,Aprobada,0.0,9.6,68775.0,68775.0
7834,2025-06-09 18:02:35,ATM-002,Tegucigalpa,Aeropuerto,Retiro,Aprobada,1500.0,4.2,101153.82,99653.82
2526,2025-06-09 18:14:40,ATM-027,La Ceiba,Aeropuerto,Retiro,Aprobada,300.0,13.2,87916.28,87616.28
9582,2025-06-09 18:19:00,ATM-023,Tegucigalpa,Mall,Retiro,Aprobada,1000.0,8.2,44453.32,43453.32
4140,2025-06-09 18:24:04,ATM-003,Tegucigalpa,Aeropuerto,Depósito,Aprobada,5000.0,6.4,61425.49,61425.49
7610,2025-06-09 18:29:37,ATM-028,San Pedro Sula,Aeropuerto,Retiro,Aprobada,300.0,4.8,39558.23,39258.23
6690,2025-06-09 18:45:19,ATM-025,Tegucigalpa,Norte,Retiro,Aprobada,500.0,5.7,74973.14,74473.14
218,2025-06-09 18:58:39,ATM-024,Tegucigalpa,Mall,Retiro,Aprobada,1500.0,10.2,55126.39,53626.39
5964,2025-06-09 19:03:11,ATM-005,Tegucigalpa,Norte,Retiro,Aprobada,1000.0,9.1,97406.51,96406.51
10524,2025-06-09 19:27:22,ATM-015,Tegucigalpa,Centro,Retiro,Aprobada,2000.0,7.9,50096.13,48096.13
